157,0.9912109375
158,0.9931640625
159,0.9951171875
160,0.994140625
161,0.9990234375
162,0.9990234375
163,0.998046875
164,0.99609375
165,0.9951171875
166,0.994140625
167,0.9951171875
168,0.998046875
169,0.9951171875
170,0.9951171875
171,0.998046875
172,0.9931640625
173,0.9921875
174,0.9931640625
175,0.9931640625
176,0.9951171875
177,0.998046875
178,0.9970703125
179,0.9951171875
180,0.9912109375
181,0.99609375
182,0.9970703125
183,0.994140625
184,0.9921875
185,0.9921875
186,0.9931640625
187,0.9951171875
188,0.9970703125
189,0.9970703125
190,0.998046875
191,0.9970703125
192,0.9912109375
193,0.9912109375
194,0.9931640625
195,0.9921875
196,0.99609375
197,0.9951171875
198,0.998046875
199,0.9951171875
200,0.994140625
201,0.998046875
202,0.9921875
203,0.9921875
204,0.9931640625
205,0.994140625
206,0.9951171875
207,0.9970703125
208,0.99609375
209,0.9990234375
210,0.9990234375
211,0.998046875
212,0.9951171875
213,0.994140625
214,0.990234375
215,0.998046875
216,1.0
217,0.9990234375
218,0.9990234375
219,0.9990234375
220,1.0
221,0.994140625
222,0.9921875
223,0.998046875
224,0.994140625
225,0.9931640625
226,0.99609375
227,0.9951171875
228,0.9990234375
229,0.998046875
230,0.9990234375
231,0.9951171875
232,0.9970703125
233,1.0
234,0.9951171875
235,0.994140625
236,0.998046875
237,0.9970703125
238,0.998046875
239,0.9931640625
240,0.9921875
241,0.9921875
242,0.9990234375
243,0.998046875
244,0.9951171875
245,0.9951171875
246,0.9990234375
247,0.99609375
248,0.9970703125
249,0.99609375
250,0.99609375
251,0.9951171875
252,0.99609375
253,0.9921875
254,0.994140625
255,0.9970703125
256,0.9970703125
257,0.998046875
258,0.9970703125
259,0.9970703125
260,0.994140625
261,0.994140625
262,0.9931640625
263,0.9931640625
264,0.99609375
265,0.9921875
266,0.9931640625
267,0.9931640625
268,0.994140625
269,0.994140625
270,0.9951171875
271,0.9951171875
272,0.9951171875
273,0.9921875
274,0.9912109375
275,0.9990234375
276,0.9990234375
277,0.998046875
278,0.998046875
279,0.9970703125
280,0.9931640625
281,0.9951171875
282,0.9970703125
283,0.998046875
284,0.9990234375
285,0.9990234375
286,0.998046875
287,0.9970703125
288,0.998046875
289,1.0
290,0.9951171875
291,0.99609375
292,0.9951171875
293,0.9970703125
294,0.9970703125
295,0.994140625
296,0.98828125
297,0.9912109375
298,0.994140625
299,0.99609375
300,0.9970703125
301,0.994140625
302,0.9970703125
303,0.9951171875
304,0.9970703125
305,0.9931640625
306,0.9931640625
307,0.99609375
308,0.9931640625
309,0.994140625
310,0.99609375
311,0.9970703125
312,0.9951171875
313,0.99609375
314,0.9970703125
315,0.994140625
316,0.9951171875
317,0.9931640625
318,0.9931640625
319,0.9921875
320,0.994140625
321,0.99609375
322,0.998046875
323,0.9951171875
324,0.994140625
325,0.990234375
326,0.998046875
327,0.9931640625
328,0.9931640625
329,0.9951171875
330,0.9951171875
331,0.99609375
332,0.9951171875
333,0.9931640625
334,0.99609375
335,0.9931640625
336,0.990234375
337,0.99609375
338,0.99609375
339,0.994140625
340,0.9951171875
341,0.9912109375
342,0.9912109375
343,0.9970703125
344,0.9970703125
345,0.9970703125
346,0.9970703125
347,0.9990234375
348,0.99609375
349,0.9931640625
350,0.9951171875
351,0.994140625
352,0.9951171875
353,0.998046875
354,0.9931640625
355,0.990234375
356,0.9951171875
357,0.99609375
358,0.9951171875
359,0.9970703125
360,0.9970703125
361,0.9990234375
362,0.9970703125
363,0.998046875
364,0.998046875
365,0.998046875
366,0.9951171875
367,0.9951171875
368,0.998046875
369,0.9990234375
370,0.9990234375
371,1.0
372,0.99609375
373,0.9990234375
374,0.99609375
375,0.998046875
376,0.9990234375
377,0.9970703125
378,0.9990234375
379,0.994140625
380,0.9921875
381,0.998046875
382,0.998046875
383,1.0
384,0.9970703125
385,0.99609375
386,0.99609375
387,0.9951171875
388,0.99609375
389,0.99609375
390,0.9951171875
391,0.99609375
392,0.998046875
393,0.9970703125
394,0.99609375
395,0.9921875
396,0.9951171875
397,0.9990234375
398,0.99609375
399,0.994140625
400,0.9951171875
401,0.994140625
402,0.9970703125
403,0.9951171875
404,0.9970703125
405,0.9970703125
406,0.9921875
407,0.9951171875
408,0.998046875
409,0.9951171875
410,0.998046875
411,0.99609375
412,0.9951171875
413,0.99609375
414,0.9970703125
415,0.998046875
416,0.9970703125
417,0.9921875
418,0.9912109375
419,0.9951171875
420,0.9951171875
421,0.994140625
422,0.99609375
423,0.9970703125
424,0.9970703125
425,0.9970703125
426,0.994140625
427,0.990234375
428,0.9931640625
429,0.994140625
430,0.9970703125
431,0.99609375
432,0.9970703125
433,0.998046875
434,0.9951171875
435,0.9892578125
436,0.9892578125
437,0.99609375
438,0.9951171875
439,0.99609375
440,0.998046875
441,0.9970703125
442,0.99609375
443,0.9931640625
444,0.9912109375
445,0.9951171875
446,0.9921875
447,0.9921875
448,0.990234375
449,0.9873046875
450,0.9951171875
451,0.9970703125
452,0.994140625
453,0.9970703125
454,0.994140625
455,0.9951171875
456,0.9990234375
457,0.99609375
458,0.990234375
459,0.9921875
460,0.99609375
461,0.998046875
462,0.9931640625
463,0.998046875
464,0.9951171875
465,0.99609375
466,0.9970703125
467,0.99609375
468,0.994140625
469,0.9931640625
470,0.9990234375
471,0.998046875
472,0.998046875
473,0.998046875
474,0.9951171875
475,0.994140625
476,0.9931640625
477,0.9951171875
478,0.998046875
479,0.9951171875
480,0.9931640625
481,0.9970703125
482,0.998046875
483,0.9990234375
484,0.99609375
485,0.994140625
486,0.9970703125
487,0.9892578125
488,0.9931640625
489,0.9921875
490,0.994140625
491,0.99609375
492,0.9970703125
493,0.994140625
494,0.99609375
495,0.9951171875
496,0.9921875
497,0.9921875
498,0.9951171875
499,0.9921875
500,0.9970703125
501,0.9951171875
502,0.9970703125
503,0.9951171875
504,0.9931640625
505,0.994140625
506,0.99609375
507,1.0
508,0.9970703125
509,0.9970703125
510,0.9970703125
511,0.99609375
512,0.9970703125
513,0.9951171875
514,0.9921875
515,0.9970703125
516,0.9990234375
517,0.9990234375
518,0.9970703125
519,0.994140625
520,0.99609375
521,0.9931640625
522,0.9970703125
523,0.9951171875
524,0.9970703125
525,0.98828125
526,0.984375
527,0.9951171875
528,0.9951171875
529,0.998046875
530,0.9970703125
531,0.99609375
532,0.994140625
533,0.9970703125
534,0.99609375
535,0.99609375
536,0.994140625
537,0.9931640625
538,0.9951171875
539,0.9951171875
540,0.994140625
541,0.994140625
542,0.9931640625
543,0.9951171875
544,0.994140625
545,0.994140625
546,0.99609375
547,0.9951171875
548,0.9970703125
549,0.998046875
550,0.99609375
551,0.9931640625
552,0.9931640625
553,0.9951171875
554,0.998046875
555,0.99609375
556,0.9951171875
557,0.990234375
558,0.9931640625
559,0.9970703125
560,0.9951171875
561,0.9970703125
562,0.9990234375
563,0.994140625
564,0.994140625
565,0.998046875
566,0.998046875
567,0.9951171875
568,0.994140625
569,0.990234375
570,0.9970703125
571,0.9970703125
572,0.9970703125
573,0.9970703125
574,0.99609375
575,0.99609375
576,0.9951171875
577,0.9990234375
578,0.994140625
579,0.9921875
580,0.9931640625
581,0.9951171875
582,0.9921875
583,0.9931640625
584,0.9951171875
585,0.99609375
586,0.998046875
587,0.99609375
588,0.9970703125
589,0.9970703125
590,0.998046875
591,0.994140625
592,0.9951171875
593,0.9970703125
594,0.9990234375
595,0.9951171875
596,0.9951171875
597,1.0
598,0.9970703125
599,0.9970703125
600,0.9951171875
601,0.994140625
602,0.9931640625
603,0.9931640625
604,0.9990234375
605,0.9990234375
606,0.998046875
607,0.9921875
608,0.9931640625
609,0.99609375
610,1.0
611,0.9951171875
612,0.9892578125
613,0.990234375
614,0.994140625
615,0.9931640625
616,0.9931640625
617,0.9931640625
618,0.994140625
619,0.99609375
620,0.998046875
621,1.0
622,0.998046875
623,0.9951171875
624,0.990234375
625,0.9921875
626,0.9970703125
627,0.99609375
628,1.0
629,0.9970703125
630,0.994140625
631,0.9921875
632,0.994140625
633,0.9951171875
634,0.994140625
635,0.9921875
636,0.99609375
637,0.998046875
638,0.99609375
639,0.9970703125
640,0.9970703125
641,0.9931640625
642,0.9921875
643,0.9931640625
644,0.994140625
645,0.9951171875
646,0.99609375
647,0.9921875
648,0.99609375
649,0.9921875
650,0.9921875
651,0.9970703125
652,0.99609375
653,0.9921875
654,0.9912109375
655,0.9970703125
656,0.9970703125
657,0.9931640625
658,0.9951171875
659,0.9951171875
660,0.99609375
661,0.99609375
662,0.9970703125
663,0.998046875
664,0.998046875
665,0.9951171875
666,0.99609375
667,0.99609375
668,0.994140625
669,0.99609375
670,0.9970703125
671,0.99609375
672,0.9990234375
673,0.998046875
674,0.998046875
675,0.99609375
676,0.994140625
677,0.99609375
678,0.998046875
679,0.998046875
680,1.0
681,0.9990234375
682,0.9970703125
683,0.9931640625
684,0.9931640625
685,0.99609375
686,0.9990234375
687,0.9970703125
688,0.9951171875
689,0.994140625
690,0.9912109375
691,0.9951171875
692,0.99609375
693,0.9931640625
694,0.9970703125
695,0.994140625
696,0.990234375
697,0.990234375
698,0.99609375
699,0.9970703125
700,0.9931640625
701,0.994140625
702,0.9970703125
703,0.998046875
704,0.9951171875
705,0.9970703125
706,0.994140625
707,0.99609375
708,0.9990234375
709,0.9931640625
710,0.9931640625
711,0.9951171875
712,0.99609375
713,0.998046875
714,0.99609375
715,0.9931640625
716,0.9951171875
717,0.9931640625
718,0.9921875
719,0.994140625
720,0.9951171875
721,0.998046875
722,0.9970703125
723,0.998046875
724,1.0
725,0.998046875
726,0.994140625
727,0.9921875
728,0.9931640625
729,0.994140625
730,0.9951171875
731,0.9970703125
732,0.9970703125
733,0.99609375
734,0.994140625
735,0.994140625
736,0.9931640625
737,0.9951171875
738,0.994140625
739,0.9951171875
740,0.9970703125
741,0.994140625
742,0.99609375
743,0.9951171875
744,0.9921875
745,0.994140625
746,1.0
747,0.99609375
748,0.9951171875
749,0.9951171875
